DR_NO;Date Rptd;AREA NAME;Crm Cd Desc;DATE OCC;TIME OCC;AREA;Rpt Dist No;Vict Age;Vict Sex;Premis Desc;Weapon Used Cd;Status
200613892;08/13/2020 12:00:00 AM;Hollywood  ;VEHICLE - STOLEN                                        ;08/13/2020 12:00:00 AM;310;6;636;0; ;STREET                                      ;               ;IC
200611697;06/23/2020 12:00:00 AM;Hollywood  ;VEHICLE - STOLEN                                        ;06/22/2020 12:00:00 AM;1930;6;659;0; ;PARKING LOT                                 ;               ;IC
200614136;08/19/2020 12:00:00 AM;Hollywood  ;ROBBERY                                                 ;08/19/2020 12:00:00 AM;300;6;636;30;M;STREET                                      ;102;IC
210607242;03/20/2021 12:00:00 AM;Hollywood  ;BURGLARY FROM VEHICLE                                   ;03/19/2020 12:00:00 AM;1530;6;676;60;M;STREET                                      ;500;IC
200617534;10/30/2020 12:00:00 AM;Hollywood  ;THEFT OF IDENTITY                                       ;10/30/2020 12:00:00 AM;1010;6;668;26;M;SINGLE FAMILY DWELLING                      ;               ;IC
200607520;03/07/2020 12:00:00 AM;Hollywood  ;BURGLARY                                                ;03/07/2020 12:00:00 AM;230;6;636;57;F;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);               ;IC
200609522;04/26/2020 12:00:00 AM;Hollywood  ;BATTERY WITH SEXUAL CONTACT                             ;04/26/2020 12:00:00 AM;1410;6;638;40;F;OTHER BUSINESS                              ;400;IC
200607231;02/27/2020 12:00:00 AM;Hollywood  ;VIOLATION OF COURT ORDER                                ;02/27/2020 12:00:00 AM;1930;6;648;54;F;PARKING LOT                                 ;               ;IC
210613424;07/20/2021 12:00:00 AM;Hollywood  ;SEX,UNLAWFUL(INC MUTUAL CONSENT, PENETRATION W/ FRGN OBJ;10/20/2020 12:00:00 AM;1200;6;668;15;F;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);               ;JO
200614807;09/01/2020 12:00:00 AM;Hollywood  ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          ;08/29/2020 12:00:00 AM;1;6;666;32;M;STREET                                      ;500;IC
200615704;09/21/2020 12:00:00 AM;Hollywood  ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) ;09/20/2020 12:00:00 AM;1200;6;621;37;M;SINGLE FAMILY DWELLING                      ;               ;IC
200609139;04/16/2020 12:00:00 AM;Hollywood  ;BATTERY - SIMPLE ASSAULT                                ;04/13/2020 12:00:00 AM;2000;6;644;30;M;SINGLE FAMILY DWELLING                      ;400;AO
200613377;08/01/2020 12:00:00 AM;Hollywood  ;THEFT PLAIN - PETTY ($950 & UNDER)                      ;07/31/2020 12:00:00 AM;1440;6;643;32;M;LAUNDROMAT                                  ;               ;IC
200619559;12/22/2020 12:00:00 AM;Hollywood  ;BURGLARY FROM VEHICLE                                   ;12/21/2020 12:00:00 AM;2300;6;636;26;M;PARKING UNDERGROUND/BUILDING                ;500;IC
200619045;12/09/2020 12:00:00 AM;Hollywood  ;VEHICLE - STOLEN                                        ;12/08/2020 12:00:00 AM;2330;6;639;0; ;STREET                                      ;               ;IC
200616374;10/06/2020 12:00:00 AM;Hollywood  ;INTIMATE PARTNER - SIMPLE ASSAULT                       ;10/06/2020 12:00:00 AM;2100;6;636;37;M;SINGLE FAMILY DWELLING                      ;400;IC
200618837;12/04/2020 12:00:00 AM;Hollywood  ;THEFT PLAIN - PETTY ($950 & UNDER)                      ;11/30/2020 12:00:00 AM;1021;6;668;0;X;OTHER BUSINESS                              ;               ;IC
200617238;10/26/2020 12:00:00 AM;Hollywood  ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) ;10/26/2020 12:00:00 AM;2115;6;628;29;M;STREET                                      ;               ;IC
200616398;10/07/2020 12:00:00 AM;Hollywood  ;TRESPASSING                                             ;10/07/2020 12:00:00 AM;900;6;663;38;M;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);               ;IC
200612636;07/15/2020 12:00:00 AM;Hollywood  ;BATTERY - SIMPLE ASSAULT                                ;07/15/2020 12:00:00 AM;815;6;677;32;M;VEHICLE, PASSENGER/TRUCK                    ;400;IC
200604346;01/08/2020 12:00:00 AM;Hollywood  ;BURGLARY                                                ;01/08/2020 12:00:00 AM;1330;6;631;53;F;SINGLE FAMILY DWELLING                      ;               ;IC
200611620;06/22/2020 12:00:00 AM;Hollywood  ;VEHICLE - STOLEN                                        ;06/21/2020 12:00:00 AM;2300;6;645;0; ;STREET                                      ;               ;IC
200606182;02/14/2020 12:00:00 AM;Hollywood  ;BRANDISH WEAPON                                         ;02/14/2020 12:00:00 AM;2350;6;678;25;M;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);102;AA
200617955;11/13/2020 12:00:00 AM;Hollywood  ;INTIMATE PARTNER - AGGRAVATED ASSAULT                   ;10/25/2020 12:00:00 AM;100;6;643;36;M;STREET                                      ;400;AA
200614053;08/17/2020 12:00:00 AM;Hollywood  ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD;07/30/2020 12:00:00 AM;1500;6;645;27;M;HOTEL                                       ;               ;IC
200617148;10/25/2020 12:00:00 AM;Hollywood  ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD;10/25/2020 12:00:00 AM;200;6;663;20;M;STREET                                      ;               ;IC
210613048;07/18/2021 12:00:00 AM;Hollywood  ;THEFT OF IDENTITY                                       ;11/01/2020 12:00:00 AM;1850;6;644;31;M;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);               ;IC
200616951;10/20/2020 12:00:00 AM;Hollywood  ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) ;10/10/2020 12:00:00 AM;1030;6;678;28;M;STREET                                      ;               ;IC
200604448;01/10/2020 12:00:00 AM;Hollywood  ;TRESPASSING                                             ;01/10/2020 12:00:00 AM;1630;6;666;0;X;COFFEE SHOP (STARBUCKS, COFFEE BEAN, PEET'S,;               ;IC
200617218;10/25/2020 12:00:00 AM;Hollywood  ;INTIMATE PARTNER - SIMPLE ASSAULT                       ;10/25/2020 12:00:00 AM;2200;6;622;33;F;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;AO
200609508;04/26/2020 12:00:00 AM;Hollywood  ;BATTERY - SIMPLE ASSAULT                                ;04/26/2020 12:00:00 AM;230;6;669;60;F;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;IC
200610880;06/02/2020 12:00:00 AM;Hollywood  ;VEHICLE - STOLEN                                        ;06/01/2020 12:00:00 AM;2000;6;668;0; ;STREET                                      ;               ;IC
200613342;08/01/2020 12:00:00 AM;Hollywood  ;VEHICLE - STOLEN                                        ;07/31/2020 12:00:00 AM;2000;6;676;0; ;STREET                                      ;               ;IC
200614619;08/28/2020 12:00:00 AM;Hollywood  ;BURGLARY                                                ;08/25/2020 12:00:00 AM;1700;6;644;0;X;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);               ;IC
210604081;12/31/2020 12:00:00 AM;Hollywood  ;ROBBERY                                                 ;12/28/2020 12:00:00 AM;2300;6;643;33;M;SINGLE FAMILY DWELLING                      ;511;AO
