DR_NO;Date Rptd;AREA NAME;Crm Cd Desc;DATE OCC;TIME OCC;AREA;Rpt Dist No;Vict Age;Vict Sex;Premis Desc;Weapon Used Cd;Status
201315254;08/09/2020 12:00:00 AM;Newton     ;INTIMATE PARTNER - SIMPLE ASSAULT                       ;08/09/2020 12:00:00 AM;1830;13;1343;19;F;PARKING LOT                                 ;400;AA
201311628;05/31/2020 12:00:00 AM;Newton     ;BURGLARY                                                ;05/26/2020 12:00:00 AM;1100;13;1364;65;M;CHURCH/CHAPEL (CHANGED 03-03 FROM CHURCH/TEM;               ;IC
201311277;05/23/2020 12:00:00 AM;Newton     ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          ;05/23/2020 12:00:00 AM;1346;13;1362;22;M;PARKING LOT                                 ;102;IC
201319755;11/10/2020 12:00:00 AM;Newton     ;BURGLARY                                                ;11/09/2020 12:00:00 AM;712;13;1367;0;X;OTHER BUSINESS                              ;               ;IC
201300868;07/20/2020 12:00:00 AM;Newton     ;ROBBERY                                                 ;07/20/2020 12:00:00 AM;215;13;1344;0;M;STREET                                      ;205;AA
201316890;09/13/2020 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        ;09/12/2020 12:00:00 AM;545;13;1322;0; ;STREET                                      ;               ;IC
201306108;02/06/2020 12:00:00 AM;Newton     ;BURGLARY FROM VEHICLE                                   ;02/06/2020 12:00:00 AM;1225;13;1303;24;F;STREET                                      ;               ;IC
201307940;03/11/2020 12:00:00 AM;Newton     ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         ;03/11/2020 12:00:00 AM;900;13;1317;0; ;STREET                                      ;               ;IC
201307077;02/24/2020 12:00:00 AM;Newton     ;DISTURBING THE PEACE                                    ;02/14/2020 12:00:00 AM;40;13;1371;15;F;MORTUARY                                    ;               ;IC
201315317;08/10/2020 12:00:00 AM;Newton     ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                ;08/10/2020 12:00:00 AM;2300;13;1343;39;F;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);               ;AO
201320683;12/01/2020 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        ;11/30/2020 12:00:00 AM;2200;13;1333;0; ;STREET                                      ;               ;IC
