DR_NO;Date Rptd;AREA NAME;Crm Cd Desc;DATE OCC;TIME OCC;AREA;Rpt Dist No;Vict Age;Vict Sex;Premis Desc;Weapon Used Cd;Status;Part 1-2;Crm Cd;Mocodes;Vict Descent;Premis Cd;Weapon Desc;Status Desc;LOCATION
210104154;01/04/2021 12:00:00 AM;Central    ;LETTERS, LEWD  -  TELEPHONE CALLS, LEWD                 ;12/30/2020 12:00:00 AM;1038;1;119;37;F;LA UNION STATION (NOT LINE SPECIFIC)        ;               ;IC;2;956;1822 1501 0910;H;834;;Invest Cont;00    GATEWAY PLZ
230106079;02/01/2023 12:00:00 AM;Central    ;THEFT OF IDENTITY                                       ;01/12/2020 12:00:00 AM;1140;1;162;27;M;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);               ;IC;2;354;0928 1822;W;502;;Invest Cont;800 S  GRAND                        AV
230123464;11/06/2023 12:00:00 AM;Central    ;THEFT OF IDENTITY                                       ;01/01/2020 12:00:00 AM;1220;1;156;32;F;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);               ;IC;2;354;1822 1501;B;502;;Invest Cont;500    SAN JULIAN                   ST
200111627;05/12/2020 12:00:00 AM;Central    ;INTIMATE PARTNER - SIMPLE ASSAULT                       ;05/10/2020 12:00:00 AM;2200;1;111;30;F;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;AA;2;626;2000 0416 0913;W;502;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);Adult Arrest;700 N  HILL                         PL
200109800;03/29/2020 12:00:00 AM;Central    ;BURGLARY FROM VEHICLE                                   ;03/29/2020 12:00:00 AM;930;1;163;0;M;ALLEY                                       ;               ;IC;1;330;1307 1822 0377 0329 1414 1609 0344;W;103;;Invest Cont;9TH
200105246;01/18/2020 12:00:00 AM;Central    ;BATTERY - SIMPLE ASSAULT                                ;01/18/2020 12:00:00 AM;940;1;118;42;M;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;AA;2;624;0913 0400;A;502;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);Adult Arrest;200 E  BLOOM                        ST
200105289;01/19/2020 12:00:00 AM;Central    ;VEHICLE - STOLEN                                        ;01/16/2020 12:00:00 AM;1700;1;119;0; ;DRIVEWAY                                    ;               ;IC;1;510;;;104;;Invest Cont;400    BAUCHET                      ST
200119908;10/24/2020 12:00:00 AM;Central    ;BURGLARY FROM VEHICLE                                   ;10/23/2020 12:00:00 AM;2330;1;185;0;F;PARKING LOT                                 ;               ;IC;1;330;1609 0344 1307 1822 0329;B;108;;Invest Cont;1000 S  BROADWAY
200117110;08/28/2020 12:00:00 AM;Central    ;RAPE, FORCIBLE                                          ;05/01/2020 12:00:00 AM;100;1;154;22;F;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;IC;1;121;0537 0527 1814 0522 0516 2000 1206 2001 0913;H;502;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);Invest Cont;500 S  MAIN                         ST
200119934;10/24/2020 12:00:00 AM;Central    ;THEFT OF IDENTITY                                       ;10/24/2020 12:00:00 AM;645;1;128;49;M;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);               ;IC;2;354;0377;H;502;;Invest Cont;200 E  1ST                          ST
