DR_NO;Date Rptd;AREA NAME;Crm Cd Desc;DATE OCC;TIME OCC;AREA;Rpt Dist No;Vict Age;Vict Sex;Premis Desc;Weapon Used Cd;Status;Part 1-2;Crm Cd;Mocodes;Vict Descent;Premis Cd;Weapon Desc;Status Desc;LOCATION
231604452;01/14/2023 12:00:00 AM;Foothill   ;DISCHARGE FIREARMS/SHOTS FIRED                          ;01/13/2023 12:00:00 AM;1935;16;1612;0;X;SINGLE FAMILY DWELLING                      ;102;IC;2;753;1100;X;501;HAND GUN;Invest Cont;10900    SUTTER                       AV
231611736;08/31/2023 12:00:00 AM;Foothill   ;SHOPLIFTING - PETTY THEFT ($950 & UNDER)                ;08/04/2023 12:00:00 AM;1136;16;1612;0;X;DIY CENTER (LOWE'S,HOME DEPOT,OSH,CONTRACTOR;               ;IC;1;442;0325 1822;X;243;;Invest Cont;13500    PAXTON                       ST
231607790;04/29/2023 12:00:00 AM;Foothill   ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         ;04/29/2023 12:00:00 AM;1700;16;1672;0; ;STREET                                      ;               ;IC;1;420;;;101;;Invest Cont;11800    SNELLING                     ST
231611846;09/03/2023 12:00:00 AM;Foothill   ;OTHER ASSAULT                                           ;09/01/2023 12:00:00 AM;830;16;1664;56;F;SINGLE FAMILY DWELLING                      ;400;IC;2;625;1218 2004 0913 0444;W;501;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);Invest Cont;9700    SAN FERNANDO                 RD
231611781;09/01/2023 12:00:00 AM;Foothill   ;SHOPLIFTING - PETTY THEFT ($950 & UNDER)                ;08/22/2023 12:00:00 AM;2048;16;1659;0;X;MARKET                                      ;               ;IC;1;442;0325 1822;X;402;;Invest Cont;6500    FOOTHILL                     BL
231613152;10/19/2023 12:00:00 AM;Foothill   ;THEFT OF IDENTITY                                       ;09/30/2023 12:00:00 AM;1400;16;1612;35;F;SINGLE FAMILY DWELLING                      ;               ;IC;2;354;1822 0928;H;501;;Invest Cont;13300    JUDD                         ST
231612215;09/17/2023 12:00:00 AM;Foothill   ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          ;09/17/2023 12:00:00 AM;100;16;1611;16;F;STREET                                      ;400;IC;1;230;1822 0416 0400 0446 0417 0334;H;101;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);Invest Cont;13300    DEL SUR                      ST
231612053;09/10/2023 12:00:00 AM;Foothill   ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD;08/25/2023 12:00:00 AM;1730;16;1634;62;M;LIBRARY                                     ;500;IC;1;341;0344;H;738;UNKNOWN WEAPON/OTHER WEAPON;Invest Cont;12000    OSBORNE                      ST
231605974;03/04/2023 12:00:00 AM;Foothill   ;BATTERY - SIMPLE ASSAULT                                ;03/04/2023 12:00:00 AM;135;16;1643;22;M;STREET                                      ;400;IC;2;624;0416 0446;H;101;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);Invest Cont;10600    EL DORADO                    AV
231605180;02/05/2023 12:00:00 AM;Foothill   ;VEHICLE - STOLEN                                        ;02/05/2023 12:00:00 AM;1600;16;1664;0; ;PARKING LOT                                 ;               ;IC;1;510;;;108;;Invest Cont;11200    PENDLETON                    ST
231606290;03/15/2023 12:00:00 AM;Foothill   ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) ;03/14/2023 12:00:00 AM;2330;16;1681;34;F;VEHICLE, PASSENGER/TRUCK                    ;               ;IC;2;740;1300 0329 1609;W;122;;Invest Cont;12300    CANTARA                      ST
231604403;01/12/2023 12:00:00 AM;Foothill   ;BURGLARY FROM VEHICLE                                   ;01/12/2023 12:00:00 AM;100;16;1613;44;M;STREET                                      ;500;IC;1;330;0344 1609;W;101;UNKNOWN WEAPON/OTHER WEAPON;Invest Cont;FOOTHILL                     BL
231612607;09/29/2023 12:00:00 AM;Foothill   ;THEFT OF IDENTITY                                       ;09/20/2023 12:00:00 AM;1200;16;1654;42;F;SINGLE FAMILY DWELLING                      ;               ;IC;2;354;0377 1822 0924;O;501;;Invest Cont;12200    OSBORNE                      PL
231600689;06/10/2023 12:00:00 AM;Foothill   ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          ;06/10/2023 12:00:00 AM;310;16;1641;17;M;SIDEWALK                                    ;102;IC;1;230;0906 1100 0430 1407 1402 1259;W;102;HAND GUN;Invest Cont;HADDON                       AV
231612647;10/01/2023 12:00:00 AM;Foothill   ;BATTERY - SIMPLE ASSAULT                                ;09/29/2023 12:00:00 AM;1806;16;1653;51;M;SIDEWALK                                    ;400;AA;2;624;0444 0913 0361;H;102;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);Adult Arrest;12900    WINGO                        ST
231614497;11/29/2023 12:00:00 AM;Foothill   ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          ;11/29/2023 12:00:00 AM;1200;16;1611;16;M;HIGH SCHOOL                                 ;400;JO;1;230;0416 0913 0429 1815;H;721;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);Juv Other;11500    HERRICK                      AV
241608794;06/11/2024 12:00:00 AM;Foothill   ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         ;06/11/2023 12:00:00 AM;1;16;1639;0; ;STREET                                      ;               ;IC;1;420;;;101;;Invest Cont;10300    FAIRGROVE                    AV
231609979;07/11/2023 12:00:00 AM;Foothill   ;VIOLATION OF TEMPORARY RESTRAINING ORDER                ;06/29/2023 12:00:00 AM;1800;16;1643;43;M;SINGLE FAMILY DWELLING                      ;               ;AO;2;902;2038 0913;H;501;;Adult Other;13000    GLAMIS                       ST
231615487;12/30/2023 12:00:00 AM;Foothill   ;BATTERY - SIMPLE ASSAULT                                ;12/30/2023 12:00:00 AM;2010;16;1663;53;F;SINGLE FAMILY DWELLING                      ;400;IC;2;624;0400 0913 0416 0444;H;501;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);Invest Cont;9100    HADDON                       AV
231606541;03/23/2023 12:00:00 AM;Foothill   ;THEFT OF IDENTITY                                       ;03/13/2023 12:00:00 AM;1005;16;1651;31;M;SINGLE FAMILY DWELLING                      ;               ;IC;2;354;1501;H;501;;Invest Cont;13000    CORRENTI                     ST
231605147;02/04/2023 12:00:00 AM;Foothill   ;SHOPLIFTING - PETTY THEFT ($950 & UNDER)                ;01/21/2023 12:00:00 AM;1622;16;1651;0;X;DEPARTMENT STORE                            ;               ;IC;1;442;0325;X;404;;Invest Cont;9700    LAUREL CANYON                BL
231612180;09/15/2023 12:00:00 AM;Foothill   ;BURGLARY, ATTEMPTED                                     ;09/15/2023 12:00:00 AM;1340;16;1663;47;M;SINGLE FAMILY DWELLING                      ;               ;AA;1;320;1501;H;501;;Adult Arrest;12700    OTTOMAN                      ST
231609087;06/11/2023 12:00:00 AM;Foothill   ;VIOLATION OF RESTRAINING ORDER                          ;06/11/2023 12:00:00 AM;1435;16;1653;41;F;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);               ;AO;2;901;2038;H;502;;Adult Other;12500    DEBELL                       ST
231612875;10/10/2023 12:00:00 AM;Foothill   ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     ;10/08/2023 12:00:00 AM;100;16;1651;66;M;STREET                                      ;               ;IC;1;331;0344 0385;H;101;;Invest Cont;9600    REMICK                       AV
231607501;04/20/2023 12:00:00 AM;Foothill   ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) ;04/20/2023 12:00:00 AM;1655;16;1685;37;F;VEHICLE, PASSENGER/TRUCK                    ;               ;AA;2;740;0329 1300;B;122;;Adult Arrest;8200    LANKERSHIM                   BL
231615177;12/19/2023 12:00:00 AM;Foothill   ;BIKE - STOLEN                                           ;12/17/2023 12:00:00 AM;759;16;1663;32;F;SINGLE FAMILY DWELLING                      ;               ;IC;1;480;1822 0344;H;501;;Invest Cont;12000    SHELDON                      ST
231610342;07/22/2023 12:00:00 AM;Foothill   ;VEHICLE - STOLEN                                        ;07/22/2023 12:00:00 AM;155;16;1633;0; ;STREET                                      ;               ;IC;1;510;;;101;;Invest Cont;12400    GAIN                         ST
231609707;07/01/2023 12:00:00 AM;Foothill   ;THEFT OF IDENTITY                                       ;07/01/2023 12:00:00 AM;620;16;1645;25;F;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);               ;IC;2;354;1822 0922;H;502;;Invest Cont;12300    OSBORNE                      ST
231610529;07/28/2023 12:00:00 AM;Foothill   ;VEHICLE - STOLEN                                        ;07/27/2023 12:00:00 AM;1800;16;1681;0; ;STREET                                      ;               ;IC;1;510;;;101;;Invest Cont;8300    BELLINGHAM                   AV
