DR_NO;Date Rptd;AREA NAME;Crm Cd Desc;DATE OCC;TIME OCC;AREA;Rpt Dist No;Vict Age;Vict Sex;Premis Desc;Weapon Used Cd;Status
200512756;08/07/2020 12:00:00 AM;Harbor     ;BATTERY - SIMPLE ASSAULT                                ;08/07/2020 12:00:00 AM;1935;5;503;63;M;GAS STATION                                 ;400;IC
200515535;10/20/2020 12:00:00 AM;Harbor     ;VEHICLE - STOLEN                                        ;10/20/2020 12:00:00 AM;1007;5;564;0; ;PARKING LOT                                 ;               ;AA
200505760;02/11/2020 12:00:00 AM;Harbor     ;BATTERY - SIMPLE ASSAULT                                ;02/11/2020 12:00:00 AM;2100;5;551;43;M;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;IC
200514132;09/14/2020 12:00:00 AM;Harbor     ;THEFT PLAIN - PETTY ($950 & UNDER)                      ;09/06/2020 12:00:00 AM;1000;5;562;49;F;SINGLE FAMILY DWELLING                      ;               ;IC
200508408;04/18/2020 12:00:00 AM;Harbor     ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         ;04/18/2020 12:00:00 AM;1200;5;528;0; ;PARKING LOT                                 ;               ;IC
200517938;12/18/2020 12:00:00 AM;Harbor     ;BURGLARY                                                ;12/18/2020 12:00:00 AM;342;5;501;0;X;PUBLIC STORAGE                              ;               ;IC
200504057;01/02/2020 12:00:00 AM;Harbor     ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         ;01/01/2020 12:00:00 AM;2030;5;514;33;F;GARAGE/CARPORT                              ;               ;IC
200500566;02/24/2020 12:00:00 AM;Harbor     ;BRANDISH WEAPON                                         ;02/24/2020 12:00:00 AM;330;5;565;35;M;PARKING LOT                                 ;304;AO
200511560;07/07/2020 12:00:00 AM;Harbor     ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         ;07/07/2020 12:00:00 AM;100;5;514;33;M;DRIVEWAY                                    ;               ;IC
200510041;05/28/2020 12:00:00 AM;Harbor     ;VEHICLE - STOLEN                                        ;05/28/2020 12:00:00 AM;1530;5;528;0; ;PARKING LOT                                 ;               ;IC
200507876;04/02/2020 12:00:00 AM;Harbor     ;BURGLARY FROM VEHICLE                                   ;04/02/2020 12:00:00 AM;620;5;504;56;F;PARKING LOT                                 ;               ;IC
200517520;12/06/2020 12:00:00 AM;Harbor     ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                ;12/06/2020 12:00:00 AM;1510;5;507;28;M;VEHICLE, PASSENGER/TRUCK                    ;302;AO
